16.995,1.640,-0.919,1.644,-0.923,145.6,145.7,-0.004,-0.002,0.001,0.000,-0.312
17.095,1.640,-0.919,1.644,-0.923,145.6,145.7,0.001,-0.002,-0.000,0.000,-0.340
17.193,1.636,-0.917,1.642,-0.921,145.2,145.7,-0.350,-0.038,0.135,0.208,-0.938
17.295,1.600,-0.891,1.609,-0.897,142.2,142.3,-0.391,-0.027,0.620,0.621,-0.686
17.395,1.545,-0.837,1.549,-0.842,127.8,131.9,-0.169,-0.110,0.942,0.911,-0.499
17.495,1.497,-0.751,1.497,-0.760,109.5,112.7,0.529,-0.054,1.032,1.060,-1.093
17.595,1.477,-0.640,1.477,-0.652,91.1,89.8,0.653,0.080,1.208,1.216,-1.088
17.693,1.490,-0.516,1.499,-0.523,76.9,72.9,-0.322,0.115,1.490,1.428,-0.619
17.795,1.541,-0.369,1.559,-0.374,65.2,63.9,-0.346,0.090,1.615,1.500,-0.058
17.895,1.613,-0.237,1.635,-0.237,57.7,58.3,-0.199,0.053,1.545,1.500,-0.344
17.995,1.699,-0.114,1.720,-0.112,52.5,53.5,0.007,0.042,1.505,1.500,-0.566
18.095,1.794,0.001,1.813,0.005,48.0,49.0,-0.061,0.023,1.471,1.500,-0.785
18.193,1.893,0.104,1.913,0.111,43.9,44.8,0.049,0.013,1.485,1.500,-0.630
18.295,2.010,0.209,2.024,0.213,39.9,40.3,0.204,0.031,1.512,1.500,-0.489
18.395,2.128,0.303,2.141,0.305,37.4,36.2,0.248,0.077,1.465,1.500,-0.856
18.495,2.247,0.394,2.262,0.392,38.0,36.5,-0.197,0.071,1.477,1.500,-0.752
18.595,2.364,0.487,2.378,0.484,39.0,39.6,-0.467,0.002,1.506,1.500,-0.557
18.695,2.481,0.582,2.491,0.580,38.9,40.3,0.107,0.006,1.468,1.500,-0.870
18.795,2.597,0.676,2.605,0.675,39.1,39.6,0.138,0.022,1.475,1.500,-0.838
18.893,2.707,0.766,2.718,0.767,39.7,39.3,0.030,0.038,1.496,1.500,-0.767
18.995,2.828,0.867,2.834,0.863,40.2,39.9,-0.034,0.034,1.448,1.500,-1.169
19.095,2.943,0.964,2.945,0.957,40.1,40.5,-0.151,0.008,1.450,1.500,-1.287
19.195,3.058,1.060,3.053,1.049,39.4,40.0,0.071,0.014,1.409,1.500,-1.351
19.293,3.168,1.151,3.160,1.137,40.4,39.3,0.185,0.069,1.415,1.500,-1.351
19.395,3.285,1.257,3.274,1.237,44.7,43.7,0.168,0.068,1.675,1.500,0.000
19.495,3.388,1.366,3.372,1.340,47.9,50.5,-0.932,-0.113,1.379,1.500,-0.947
19.595,3.485,1.474,3.462,1.450,48.1,49.5,0.647,0.006,1.108,1.335,-1.500
19.695,3.511,1.504,3.515,1.508,46.9,46.0,0.289,0.046,0.639,0.531,-1.189
19.795,3.537,1.532,3.543,1.535,46.9,45.6,0.082,0.042,0.297,0.231,-0.439
19.895,3.544,1.539,3.554,1.547,46.9,45.2,-0.076,0.038,0.067,0.000,0.000
19.993,3.544,1.539,3.557,1.550,46.9,45.3,0.003,0.044,0.016,0.000,-0.225
20.095,3.544,1.539,3.557,1.550,46.9,45.3,-0.013,0.041,-0.011,0.000,-0.385
20.195,3.544,1.539,3.556,1.549,46.9,45.3,0.001,0.042,-0.003,0.000,-0.300
20.295,3.544,1.539,3.556,1.549,46.9,45.4,0.001,0.042,-0.000,0.000,-0.229
20.395,3.544,1.539,3.556,1.549,46.9,45.3,0.001,0.042,-0.000,0.000,-0.177
20.495,3.548,1.544,3.558,1.551,46.9,45.4,-0.119,0.032,0.141,0.273,-1.173
20.595,3.584,1.578,3.590,1.583,40.6,42.8,0.123,-0.041,0.748,0.747,-0.452
20.695,3.653,1.626,3.658,1.635,26.7,31.4,-0.677,-0.191,0.938,0.925,-0.479
20.793,3.741,1.655,3.745,1.672,8.9,13.3,0.245,-0.185,0.957,1.025,-1.176
20.895,3.852,1.652,3.847,1.675,-12.0,-9.3,0.484,-0.127,1.044,1.124,-1.480
